age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y,previously_contacted,days_since_previous_contact,age_band,balance_band,call_duration_seconds_post_call
35,admin.,married,secondary,no,190,yes,no,unknown,20,may,3,-1,0,unknown,no,no,,30_44,1_999,47
40,blue-collar,married,primary,no,236,yes,no,unknown,20,may,2,-1,0,unknown,no,no,,30_44,1_999,167
57,management,married,tertiary,no,-871,no,no,unknown,20,may,10,-1,0,unknown,no,no,,45_59,negative,214
58,entrepreneur,married,secondary,no,2429,no,yes,unknown,20,may,7,-1,0,unknown,no,no,,45_59,1000_plus,446
32,technician,married,tertiary,no,514,yes,no,unknown,20,may,2,-1,0,unknown,no,no,,30_44,1_999,414
38,unemployed,married,secondary,no,565,yes,no,unknown,20,may,2,-1,0,unknown,no,no,,30_44,1_999,153
50,blue-collar,married,primary,no,2610,yes,yes,unknown,20,may,6,-1,0,unknown,no,no,,45_59,1000_plus,181
30,blue-collar,single,secondary,no,178,yes,no,unknown,20,may,5,-1,0,unknown,no,no,,30_44,1_999,747
34,blue-collar,married,unknown,no,1117,yes,no,unknown,20,may,1,-1,0,unknown,no,no,,30_44,1000_plus,214
30,technician,divorced,secondary,no,4,yes,no,unknown,20,may,1,-1,0,unknown,no,no,,30_44,1_999,270
38,unknown,married,unknown,no,124,yes,no,unknown,20,may,13,-1,0,unknown,no,no,,30_44,1_999,37
55,blue-collar,married,primary,no,2144,yes,no,unknown,20,may,8,-1,0,unknown,no,no,,45_59,1000_plus,129
31,services,single,tertiary,no,1025,no,no,unknown,20,may,3,-1,0,unknown,no,no,,30_44,1000_plus,72
41,blue-collar,married,primary,no,1250,yes,no,unknown,20,may,2,-1,0,unknown,yes,no,,30_44,1000_plus,1392
38,admin.,married,unknown,no,28,no,no,unknown,20,may,1,-1,0,unknown,no,no,,30_44,1_999,725
49,management,married,secondary,no,543,yes,no,unknown,20,may,3,-1,0,unknown,no,no,,45_59,1_999,213
26,blue-collar,single,secondary,no,972,yes,no,unknown,20,may,10,-1,0,unknown,no,no,,under_30,1_999,177
60,blue-collar,married,primary,no,674,yes,no,unknown,20,may,4,-1,0,unknown,no,no,,60_plus,1_999,273
57,blue-collar,married,secondary,no,258,yes,no,unknown,20,may,4,-1,0,unknown,no,no,,45_59,1_999,480
37,blue-collar,single,unknown,no,3044,yes,no,unknown,20,may,1,-1,0,unknown,no,no,,30_44,1000_plus,152
39,blue-collar,married,primary,no,-197,yes,no,unknown,20,may,2,-1,0,unknown,no,no,,30_44,negative,204
39,blue-collar,married,unknown,no,1096,no,no,unknown,20,may,3,-1,0,unknown,no,no,,30_44,1000_plus,246
57,services,divorced,secondary,no,739,yes,no,unknown,20,may,5,-1,0,unknown,no,no,,45_59,1_999,352
35,blue-collar,married,secondary,no,274,yes,no,unknown,20,may,1,-1,0,unknown,no,no,,30_44,1_999,190
30,blue-collar,married,secondary,no,1445,yes,no,unknown,20,may,1,-1,0,unknown,no,no,,30_44,1000_plus,140
31,blue-collar,married,secondary,no,3311,yes,no,unknown,20,may,1,-1,0,unknown,yes,no,,30_44,1000_plus,719
32,blue-collar,married,secondary,no,157,yes,no,unknown,20,may,1,-1,0,unknown,no,no,,30_44,1_999,315
30,services,single,unknown,no,347,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,225
32,management,single,tertiary,no,-345,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,negative,74
36,technician,married,secondary,no,8119,no,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,24
34,blue-collar,married,secondary,no,120,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,369
39,blue-collar,married,primary,no,5,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,167
42,management,married,tertiary,no,2309,yes,no,unknown,21,may,3,-1,0,unknown,no,no,,30_44,1000_plus,64
33,admin.,single,secondary,no,892,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,151
32,technician,married,secondary,no,641,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,336
35,blue-collar,married,primary,no,2730,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,65
38,blue-collar,married,secondary,no,1663,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,93
39,blue-collar,married,primary,no,1966,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,181
54,retired,divorced,tertiary,no,6102,yes,yes,unknown,21,may,6,-1,0,unknown,no,no,,45_59,1000_plus,86
38,technician,married,tertiary,no,1092,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,317
33,services,married,tertiary,no,1349,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,120
34,management,single,tertiary,no,2015,no,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,388
32,admin.,single,secondary,no,2146,yes,no,unknown,21,may,2,-1,0,unknown,no,no,,30_44,1000_plus,422
32,management,married,tertiary,no,2976,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,174
37,admin.,divorced,secondary,no,3834,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,72
36,services,married,secondary,no,393,yes,yes,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,126
32,blue-collar,married,primary,no,-457,yes,yes,unknown,21,may,1,-1,0,unknown,no,no,,30_44,negative,288
34,blue-collar,divorced,secondary,no,0,no,yes,unknown,21,may,1,-1,0,unknown,no,no,,30_44,zero,339
34,management,married,tertiary,no,363,no,no,unknown,21,may,5,-1,0,unknown,no,no,,30_44,1_999,171
39,management,single,tertiary,no,4025,yes,yes,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,162
42,blue-collar,married,primary,no,714,yes,no,unknown,21,may,28,-1,0,unknown,no,no,,30_44,1_999,18
33,unemployed,married,secondary,no,438,yes,yes,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,129
40,management,single,primary,no,858,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,173
35,blue-collar,married,secondary,no,592,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,74
38,services,married,secondary,no,-224,yes,yes,unknown,21,may,1,-1,0,unknown,no,no,,30_44,negative,222
39,management,married,tertiary,no,151,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,692
31,services,married,secondary,no,289,yes,no,unknown,21,may,2,-1,0,unknown,no,no,,30_44,1_999,262
38,technician,married,secondary,no,821,yes,yes,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,78
58,technician,married,secondary,no,8153,yes,no,unknown,21,may,5,-1,0,unknown,no,no,,45_59,1000_plus,134
33,services,married,secondary,no,57,yes,yes,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,323
34,blue-collar,single,secondary,no,558,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,43
34,services,single,secondary,no,1701,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,245
37,admin.,single,tertiary,no,-898,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,negative,482
38,admin.,married,secondary,no,1073,yes,no,unknown,21,may,2,-1,0,unknown,no,no,,30_44,1000_plus,207
34,management,divorced,tertiary,no,5754,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,56
34,blue-collar,married,primary,no,-167,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,negative,201
39,blue-collar,married,primary,no,4146,yes,yes,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,353
35,entrepreneur,single,tertiary,no,-15,yes,no,unknown,21,may,3,-1,0,unknown,no,no,,30_44,negative,554
36,admin.,single,tertiary,no,3954,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,432
31,management,married,secondary,no,8629,yes,no,unknown,21,may,2,-1,0,unknown,no,no,,30_44,1000_plus,27
30,technician,married,secondary,no,1168,yes,yes,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,361
35,admin.,married,secondary,no,498,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,248
35,technician,divorced,secondary,no,0,no,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,zero,162
31,blue-collar,single,primary,no,216,yes,no,unknown,21,may,1,-1,0,unknown,yes,no,,30_44,1_999,565
38,management,single,tertiary,no,1746,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,139
36,technician,single,secondary,no,1053,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,147
36,student,single,tertiary,no,687,yes,no,unknown,21,may,3,-1,0,unknown,no,no,,30_44,1_999,287
33,blue-collar,single,secondary,no,2764,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,118
34,blue-collar,married,secondary,no,1207,yes,no,unknown,21,may,1,-1,0,unknown,yes,no,,30_44,1000_plus,905
32,management,married,tertiary,no,0,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,zero,91
39,blue-collar,divorced,unknown,no,528,yes,no,unknown,21,may,5,-1,0,unknown,no,no,,30_44,1_999,111
33,management,married,tertiary,no,3090,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,162
38,technician,divorced,tertiary,yes,-530,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,negative,236
41,management,married,tertiary,no,666,yes,no,unknown,21,may,3,-1,0,unknown,no,no,,30_44,1_999,253
38,technician,married,secondary,no,0,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,zero,73
35,blue-collar,single,secondary,no,470,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,123
39,technician,married,secondary,no,597,yes,no,unknown,21,may,2,-1,0,unknown,no,no,,30_44,1_999,298
40,blue-collar,married,primary,no,1136,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,86
38,blue-collar,married,secondary,no,620,yes,yes,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,420
33,blue-collar,single,secondary,no,17,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,288
34,services,married,secondary,no,12,no,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,164
28,entrepreneur,single,tertiary,no,135,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,under_30,1_999,195
36,services,married,secondary,no,5024,no,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,139
34,technician,single,secondary,no,1161,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,192
39,technician,married,secondary,no,3528,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,226
32,technician,married,secondary,no,791,yes,no,unknown,21,may,2,-1,0,unknown,yes,no,,30_44,1_999,783
38,management,married,unknown,no,546,yes,no,unknown,21,may,2,-1,0,unknown,no,no,,30_44,1_999,264
39,blue-collar,married,secondary,no,804,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,166
30,technician,single,secondary,no,908,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,27
31,blue-collar,single,secondary,no,6982,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,353
37,technician,divorced,secondary,no,1176,no,yes,unknown,21,may,2,-1,0,unknown,no,no,,30_44,1000_plus,282
36,admin.,married,secondary,no,0,no,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,zero,117
34,blue-collar,married,secondary,no,528,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,85
37,admin.,married,unknown,no,734,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,1106
31,technician,single,secondary,no,109,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,419
48,self-employed,married,secondary,no,4746,yes,no,unknown,21,may,11,-1,0,unknown,no,no,,45_59,1000_plus,32
31,services,married,secondary,no,11512,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,179
34,services,married,secondary,no,0,yes,no,unknown,21,may,5,-1,0,unknown,no,no,,30_44,zero,872
36,services,married,secondary,no,115,no,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,114
36,management,single,tertiary,no,808,no,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,52
35,management,single,tertiary,no,-289,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,negative,490
35,self-employed,married,tertiary,no,35368,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,63
33,services,single,secondary,no,189,no,no,unknown,21,may,10,-1,0,unknown,no,no,,30_44,1_999,27
26,blue-collar,married,primary,no,0,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,under_30,zero,425
37,entrepreneur,married,tertiary,no,1110,yes,no,unknown,21,may,2,-1,0,unknown,no,no,,30_44,1000_plus,189
32,technician,married,unknown,no,102,yes,no,unknown,21,may,11,-1,0,unknown,no,no,,30_44,1_999,12
33,management,married,secondary,no,56,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,255
34,blue-collar,married,secondary,no,405,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,103
36,management,married,secondary,no,873,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,210
36,technician,single,secondary,no,656,no,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,261
41,technician,married,secondary,no,2490,yes,no,unknown,21,may,2,-1,0,unknown,no,no,,30_44,1000_plus,115
33,admin.,single,secondary,no,1437,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,641
35,management,single,tertiary,no,6659,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,83
30,technician,married,tertiary,no,1126,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,370
34,blue-collar,single,secondary,no,3773,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,287
34,self-employed,single,tertiary,no,1129,yes,no,unknown,21,may,2,-1,0,unknown,no,no,,30_44,1000_plus,103
36,management,married,tertiary,no,849,yes,yes,unknown,21,may,2,-1,0,unknown,yes,no,,30_44,1_999,958
30,services,married,secondary,no,675,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,232
36,admin.,single,secondary,no,98,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,68
31,blue-collar,married,secondary,no,1914,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,192
34,services,married,secondary,no,1270,yes,no,unknown,21,may,3,-1,0,unknown,no,no,,30_44,1000_plus,494
30,entrepreneur,married,primary,no,-98,yes,no,unknown,21,may,7,-1,0,unknown,no,no,,30_44,negative,166
33,blue-collar,married,primary,no,256,yes,no,unknown,21,may,2,-1,0,unknown,no,no,,30_44,1_999,151
31,blue-collar,married,secondary,no,435,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,204
37,unemployed,married,primary,no,7005,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,217
38,services,single,primary,no,471,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,180
33,blue-collar,married,secondary,no,467,yes,no,unknown,21,may,2,-1,0,unknown,no,no,,30_44,1_999,494
32,blue-collar,married,primary,no,323,yes,no,unknown,21,may,2,-1,0,unknown,no,no,,30_44,1_999,530
34,management,single,tertiary,no,0,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,zero,759
31,management,married,tertiary,no,1343,yes,yes,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,85
51,blue-collar,divorced,secondary,no,44,no,no,unknown,21,may,2,-1,0,unknown,no,no,,45_59,1_999,137
30,blue-collar,married,primary,no,453,yes,no,unknown,21,may,2,-1,0,unknown,no,no,,30_44,1_999,445
35,entrepreneur,married,secondary,no,350,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,345
32,technician,married,secondary,no,2693,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,16
31,blue-collar,married,secondary,no,1243,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,32
34,technician,married,secondary,no,883,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,648
33,blue-collar,single,primary,no,599,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,29
31,blue-collar,married,secondary,no,3176,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,220
33,technician,single,secondary,no,49,no,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,151
36,blue-collar,divorced,primary,no,3202,yes,no,unknown,21,may,2,-1,0,unknown,no,no,,30_44,1000_plus,290
33,technician,single,secondary,no,2660,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,121
59,retired,married,primary,no,41,yes,yes,unknown,21,may,3,-1,0,unknown,no,no,,45_59,1_999,717
35,blue-collar,married,secondary,no,-557,yes,yes,unknown,21,may,1,-1,0,unknown,no,no,,30_44,negative,249
33,management,married,tertiary,no,741,no,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,228
32,technician,single,secondary,no,930,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,122
23,blue-collar,single,secondary,no,9,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,under_30,1_999,544
33,blue-collar,married,secondary,no,1624,yes,yes,unknown,21,may,2,-1,0,unknown,no,no,,30_44,1000_plus,951
30,blue-collar,single,secondary,yes,239,yes,no,unknown,21,may,1,-1,0,unknown,yes,no,,30_44,1_999,412
31,admin.,single,secondary,no,626,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,211
25,services,single,secondary,no,-268,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,under_30,negative,264
37,technician,single,tertiary,no,178,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,97
34,admin.,married,secondary,no,1671,no,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,160
29,blue-collar,divorced,secondary,no,-300,no,no,unknown,21,may,1,-1,0,unknown,no,no,,under_30,negative,192
35,technician,single,tertiary,no,1362,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,230
31,technician,divorced,tertiary,no,2287,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,97
33,blue-collar,married,primary,no,141,yes,no,unknown,21,may,2,-1,0,unknown,no,no,,30_44,1_999,578
31,technician,married,tertiary,no,4315,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,359
28,services,single,unknown,no,-70,yes,yes,unknown,21,may,1,-1,0,unknown,no,no,,under_30,negative,244
33,technician,married,secondary,no,1630,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,111
35,technician,married,secondary,no,569,yes,no,unknown,21,may,5,-1,0,unknown,no,no,,30_44,1_999,487
34,management,single,tertiary,no,0,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,zero,311
30,blue-collar,single,primary,no,546,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,396
32,technician,single,secondary,no,287,yes,no,unknown,21,may,8,-1,0,unknown,no,no,,30_44,1_999,59
37,services,married,secondary,yes,-954,yes,no,unknown,21,may,3,-1,0,unknown,no,no,,30_44,negative,111
35,entrepreneur,married,tertiary,no,280,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,502
57,retired,married,secondary,no,1408,no,no,unknown,21,may,6,-1,0,unknown,no,no,,45_59,1000_plus,202
37,technician,single,secondary,no,1211,yes,no,unknown,21,may,1,-1,0,unknown,yes,no,,30_44,1000_plus,795
27,blue-collar,married,secondary,no,1600,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,under_30,1000_plus,135
39,blue-collar,married,primary,no,774,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,29
33,management,married,tertiary,no,188,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,136
34,services,single,secondary,no,1157,yes,no,unknown,21,may,2,-1,0,unknown,no,no,,30_44,1000_plus,103
40,blue-collar,single,secondary,no,1066,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,171
31,blue-collar,married,secondary,no,932,yes,no,unknown,21,may,2,-1,0,unknown,no,no,,30_44,1_999,229
32,blue-collar,single,primary,no,557,yes,no,unknown,21,may,2,-1,0,unknown,no,no,,30_44,1_999,112
31,management,married,tertiary,no,1260,no,yes,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,93
35,management,single,tertiary,no,1045,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,61
38,blue-collar,single,primary,no,350,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,35
48,technician,divorced,tertiary,no,-136,yes,no,unknown,21,may,12,-1,0,unknown,no,no,,45_59,negative,7
37,services,married,secondary,no,405,yes,no,unknown,21,may,2,-1,0,unknown,no,no,,30_44,1_999,51
45,admin.,married,secondary,no,373,yes,no,unknown,21,may,7,-1,0,unknown,no,no,,45_59,1_999,17
27,blue-collar,single,secondary,no,0,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,under_30,zero,504
33,admin.,married,secondary,no,2228,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,726
31,blue-collar,single,secondary,no,58,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,542
33,blue-collar,married,secondary,no,932,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,226
36,unemployed,married,secondary,no,-872,yes,yes,unknown,21,may,1,-1,0,unknown,no,no,,30_44,negative,153
37,technician,married,secondary,no,1450,yes,yes,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1000_plus,112
37,blue-collar,single,secondary,no,2032,yes,no,unknown,21,may,2,-1,0,unknown,no,no,,30_44,1000_plus,158
32,technician,single,tertiary,no,0,yes,no,unknown,21,may,2,-1,0,unknown,no,no,,30_44,zero,250
30,services,married,tertiary,no,1380,yes,no,unknown,21,may,2,-1,0,unknown,no,no,,30_44,1000_plus,294
37,technician,married,secondary,no,5729,yes,no,unknown,21,may,3,-1,0,unknown,no,no,,30_44,1000_plus,303
34,technician,single,secondary,no,951,yes,no,unknown,21,may,1,-1,0,unknown,no,no,,30_44,1_999,343
